iter	Passed	Remaining
6333	77056	44598
6334	77071	44588
6335	77084	44576
6336	77098	44565
6337	77111	44553
6338	77125	44542
6339	77141	44532
6340	77155	44521
6341	77169	44510
6342	77185	44500
6343	77196	44488
6344	77211	44477
6345	77227	44467
6346	77243	44457
6347	77258	44446
6348	77273	44436
6349	77288	44425
6350	77302	44414
6351	77315	44402
6352	77329	44391
6353	77345	44381
6354	77359	44370
6355	77365	44354
6356	77381	44345
6357	77395	44333
6358	77410	44323
6359	77424	44311
6360	77437	44300
6361	77453	44290
6362	77467	44279
6363	77481	44268
6364	77495	44256
6365	77511	44247
6366	77525	44235
6367	77538	44224
6368	77552	44213
6369	77569	44203
6370	77583	44192
6371	77599	44182
6372	77613	44171
6373	77627	44160
6374	77641	44149
6375	77655	44138
6376	77669	44126
6377	77684	44115
6378	77697	44104
6379	77704	44089
6380	77718	44078
6381	77732	44067
6382	77739	44051
6383	77745	44036
6384	77759	44025
6385	77773	44013
6386	77786	44002
6387	77800	43991
6388	77815	43980
6389	77828	43969
6390	77842	43957
6391	77856	43946
6392	77870	43935
6393	77884	43924
6394	77898	43913
6395	77914	43902
6396	77929	43892
6397	77944	43881
6398	77958	43870
6399	77972	43859
6400	77982	43846
6401	77993	43833
6402	78007	43821
6403	78021	43810
6404	78029	43796
6405	78044	43786
6406	78057	43774
6407	78070	43762
6408	78084	43751
6409	78097	43739
6410	78111	43728
6411	78126	43717
6412	78137	43704
6413	78148	43691
6414	78164	43682
6415	78178	43670
6416	78193	43659
6417	78207	43648
6418	78221	43637
6419	78235	43626
6420	78250	43615
6421	78263	43604
6422	78277	43592
6423	78291	43581
6424	78301	43568
6425	78316	43558
6426	78329	43546
6427	78343	43534
6428	78357	43523
6429	78364	43508
6430	78379	43497
6431	78394	43487
6432	78409	43476
6433	78421	43464
6434	78435	43453
6435	78446	43440
6436	78453	43425
6437	78459	43409
6438	78465	43394
6439	78477	43381
6440	78490	43370
6441	78504	43359
6442	78519	43348
6443	78533	43337
6444	78547	43325
6445	78561	43314
6446	78574	43303
6447	78588	43292
6448	78602	43280
6449	78615	43269
6450	78630	43258
6451	78644	43247
6452	78659	43236
6453	78668	43222
6454	78683	43211
6455	78699	43201
6456	78712	43190
6457	78726	43178
6458	78740	43167
6459	78754	43156
6460	78768	43145
6461	78782	43134
6462	78796	43123
6463	78808	43110
6464	78822	43099
6465	78838	43089
6466	78852	43078
6467	78866	43066
6468	78880	43055
6469	78895	43044
6470	78908	43033
6471	78922	43021
6472	78937	43011
6473	78951	42999
6474	78965	42988
6475	78979	42977
6476	78994	42966
6477	79006	42954
6478	79019	42943
6479	79035	42933
6480	79049	42921
6481	79063	42910
6482	79076	42898
6483	79089	42887
6484	79103	42875
6485	79116	42863
6486	79131	42852
6487	79145	42842
6488	79159	42830
6489	79172	42819
6490	79188	42808
6491	79201	42797
6492	79213	42784
6493	79227	42773
6494	79242	42762
6495	79255	42751
6496	79269	42739
6497	79282	42728
6498	79296	42717
6499	79311	42706
6500	79325	42694
6501	79339	42683
6502	79352	42672
6503	79366	42660
6504	79379	42649
6505	79393	42637
6506	79407	42626
6507	79418	42613
6508	79432	42602
6509	79446	42591
6510	79461	42580
6511	79475	42569
6512	79489	42557
6513	79502	42546
6514	79516	42535
6515	79531	42524
6516	79543	42512
6517	79557	42500
6518	79570	42489
6519	79585	42477
6520	79599	42466
6521	79605	42451
6522	79619	42440
6523	79633	42429
6524	79644	42416
6525	79655	42403
6526	79670	42392
6527	79684	42381
6528	79698	42369
6529	79712	42358
6530	79726	42347
6531	79737	42334
6532	79752	42323
6533	79766	42312
6534	79781	42301
6535	79795	42290
6536	79803	42276
6537	79817	42265
6538	79833	42254
6539	79841	42240
6540	79854	42228
6541	79870	42218
6542	79884	42207
6543	79898	42195
6544	79912	42184
6545	79927	42173
6546	79941	42162
6547	79954	42150
6548	79965	42137
6549	79973	42123
6550	79987	42112
6551	79999	42099
6552	80014	42089
6553	80030	42079
6554	80045	42068
6555	80058	42056
6556	80071	42044
6557	80086	42033
6558	80100	42022
6559	80114	42011
6560	80129	42000
6561	80142	41988
6562	80156	41977
6563	80169	41965
6564	80184	41954
6565	80197	41942
6566	80211	41931
6567	80222	41919
6568	80233	41906
6569	80247	41894
6570	80255	41880
6571	80269	41869
6572	80285	41858
6573	80299	41847
6574	80312	41835
6575	80328	41825
6576	80343	41814
6577	80358	41803
6578	80369	41791
6579	80377	41776
6580	80385	41762
6581	80400	41751
6582	80414	41740
6583	80426	41728
6584	80438	41715
6585	80446	41701
6586	80459	41689
6587	80473	41677
6588	80485	41665
6589	80499	41654
6590	80512	41642
6591	80525	41630
6592	80537	41618
6593	80549	41606
6594	80564	41595
6595	80576	41583
6596	80589	41571
6597	80601	41558
6598	80613	41546
6599	80627	41535
6600	80640	41523
6601	80655	41512
6602	80668	41501
6603	80684	41490
6604	80692	41476
6605	80705	41464
6606	80718	41452
6607	80733	41441
6608	80741	41427
6609	80750	41413
6610	80764	41402
6611	80773	41388
6612	80781	41374
6613	80790	41360
6614	80804	41348
6615	80820	41338
6616	80834	41327
6617	80843	41313
6618	80851	41299
6619	80860	41285
6620	80874	41273
6621	80888	41262
6622	80902	41251
6623	80916	41240
6624	80925	41226
6625	80938	41214
6626	80951	41202
6627	80960	41188
6628	80973	41176
6629	80986	41165
6630	80994	41150
6631	81007	41138
6632	81016	41124
6633	81029	41113
6634	81043	41101
6635	81055	41089
6636	81068	41077
6637	81077	41063
6638	81089	41051
6639	81098	41037
6640	81106	41023
6641	81119	41011
6642	81134	41000
6643	81147	40988
6644	81160	40976
6645	81174	40965
6646	81188	40954
6647	81201	40942
6648	81215	40931
6649	81229	40920
6650	81243	40908
6651	81256	40896
6652	81270	40885
6653	81283	40873
6654	81296	40861
6655	81308	40849
6656	81321	40837
6657	81334	40826
6658	81342	40811
6659	81355	40800
6660	81368	40788
6661	81377	40774
6662	81390	40762
6663	81402	40750
6664	81411	40736
6665	81424	40724
6666	81437	40712
6667	81450	40700
6668	81463	40688
6669	81476	40677
6670	81489	40665
6671	81502	40653
6672	81515	40641
6673	81529	40630
6674	81542	40618
6675	81551	40604
6676	81564	40592
6677	81570	40577
6678	81577	40562
6679	81585	40548
6680	81598	40536
6681	81611	40524
6682	81626	40514
6683	81633	40499
6684	81646	40487
6685	81659	40475
6686	81666	40460
6687	81679	40448
6688	81686	40434
6689	81694	40419
6690	81701	40405
6691	81714	40393
6692	81727	40381
6693	81741	40370
6694	81754	40358
6695	81767	40346
6696	81781	40335
6697	81794	40323
6698	81802	40308
6699	81815	40297
6700	81827	40284
6701	81840	40273
6702	81853	40261
6703	81865	40248
6704	81878	40236
6705	81891	40225
6706	81905	40213
6707	81918	40202
6708	81924	40186
6709	81939	40176
6710	81952	40164
6711	81965	40152
6712	81975	40139
6713	81985	40125
6714	81995	40112
6715	82005	40099
6716	82013	40084
6717	82029	40074
6718	82039	40061
6719	82047	40047
6720	82056	40033
6721	82064	40018
6722	82074	40005
6723	82082	39991
6724	82092	39978
6725	82102	39964
6726	82110	39950
6727	82119	39936
6728	82125	39921
6729	82138	39909
6730	82151	39898
6731	82161	39884
6732	82167	39869
6733	82176	39855
6734	82185	39842
6735	82192	39827
6736	82200	39813
6737	82210	39799
6738	82218	39785
6739	82227	39771
6740	82236	39757
6741	82242	39743
6742	82249	39728
6743	82255	39713
6744	82265	39699
6745	82272	39684
6746	82280	39670
6747	82286	39655
6748	82299	39643
6749	82308	39630
6750	82318	39616
6751	82324	39601
6752	82339	39590
6753	82348	39577
6754	82355	39562
6755	82361	39547
6756	82373	39534
6757	82381	39520
6758	82394	39508
6759	82403	39495
6760	82416	39483
6761	82424	39469
6762	82437	39457
6763	82443	39442
6764	82456	39430
6765	82465	39416
6766	82473	39402
6767	82486	39390
6768	82499	39379
6769	82505	39363
6770	82518	39352
6771	82532	39340
6772	82547	39329
6773	82558	39316
6774	82565	39302
6775	82579	39291
6776	82595	39280
6777	82611	39270
6778	82620	39256
6779	82633	39244
6780	82647	39233
6781	82658	39220
6782	82668	39207
6783	82681	39195
6784	82694	39184
6785	82709	39172
6786	82723	39161
6787	82737	39150
6788	82752	39139
6789	82766	39128
6790	82780	39116
6791	82788	39102
6792	82802	39091
6793	82817	39080
6794	82827	39067
6795	82842	39056
6796	82858	39045
6797	82873	39035
6798	82884	39022
6799	82898	39011
6800	82909	38998
6801	82924	38987
6802	82937	38975
6803	82952	38964
6804	82967	38953
6805	82981	38942
6806	82995	38931
6807	83009	38919
6808	83024	38908
6809	83038	38897
6810	83052	38886
6811	83067	38875
6812	83082	38864
6813	83097	38853
6814	83111	38842
6815	83125	38830
6816	83139	38819
6817	83150	38806
6818	83165	38795
6819	83181	38785
6820	83195	38774
6821	83208	38762
6822	83217	38748
6823	83228	38735
6824	83242	38724
6825	83257	38713
6826	83268	38700
6827	83283	38689
6828	83297	38678
6829	83307	38665
6830	83319	38652
6831	83329	38640
6832	83344	38628
6833	83355	38616
6834	83370	38605
6835	83383	38593
6836	83397	38582
6837	83409	38569
6838	83423	38558
6839	83435	38546
6840	83446	38533
6841	83461	38522
6842	83476	38511
6843	83486	38498
6844	83497	38485
6845	83512	38474
6846	83522	38461
6847	83537	38450
6848	83550	38438
6849	83562	38426
6850	83573	38413
6851	83584	38401
6852	83599	38390
6853	83610	38377
6854	83620	38364
6855	83632	38351
6856	83643	38339
6857	83657	38327
6858	83672	38316
6859	83683	38303
6860	83694	38291
6861	83702	38277
6862	83717	38266
6863	83730	38254
6864	83742	38242
6865	83756	38230
6866	83769	38218
6867	83780	38206
6868	83792	38193
6869	83801	38180
6870	83814	38168
6871	83827	38156
6872	83839	38144
6873	83847	38130
6874	83861	38119
6875	83876	38107
6876	83890	38096
6877	83903	38084
6878	83918	38073
6879	83931	38061
6880	83944	38049
6881	83958	38038
6882	83969	38026
6883	83982	38014
6884	83995	38002
6885	84008	37990
6886	84023	37979
6887	84034	37966
6888	84047	37955
6889	84061	37943
6890	84070	37929
6891	84084	37918
6892	84096	37906
6893	84107	37893
6894	84118	37880
6895	84127	37867
6896	84138	37854
6897	84149	37841
6898	84157	37827
6899	84171	37816
6900	84184	37804
6901	84198	37792
6902	84213	37781
6903	84224	37769
6904	84236	37756
6905	84242	37742
6906	84250	37728
6907	84264	37716
6908	84271	37701
6909	84283	37689
6910	84293	37676
6911	84304	37663
6912	84317	37652
6913	84324	37637
6914	84338	37626
6915	84353	37615
6916	84360	37600
6917	84374	37589
6918	84387	37577
6919	84400	37565
6920	84411	37552
6921	84419	37538
6922	84427	37524
6923	84440	37512
6924	84451	37499
6925	84459	37486
6926	84470	37473
6927	84478	37459
6928	84492	37448
6929	84501	37434
6930	84514	37422
6931	84526	37410
6932	84541	37399
6933	84555	37387
6934	84569	37376
6935	84583	37365
6936	84597	37353
6937	84608	37340
6938	84619	37328
6939	84633	37316
6940	84647	37305
6941	84660	37293
6942	84674	37281
6943	84688	37270
6944	84703	37259
6945	84711	37245
6946	84724	37233
6947	84740	37223
6948	84753	37211
6949	84767	37199
6950	84778	37187
6951	84791	37175
6952	84804	37163
6953	84815	37151
6954	84830	37139
6955	84843	37128
6956	84857	37116
6957	84873	37106
6958	84888	37095
6959	84902	37083
6960	84916	37072
6961	84931	37061
6962	84944	37049
6963	84959	37038
6964	84975	37028
6965	84988	37016
6966	84995	37001
6967	85001	36986
6968	85007	36971
6969	85021	36960
6970	85036	36949
6971	85051	36938
6972	85066	36927
6973	85080	36916
6974	85094	36904
6975	85102	36890
6976	85115	36878
6977	85121	36864
6978	85137	36853
6979	85153	36842
6980	85166	36831
6981	85181	36820
6982	85195	36808
6983	85208	36796
6984	85222	36785
6985	85230	36771
6986	85245	36760
6987	85259	36748
6988	85273	36737
6989	85287	36726
6990	85301	36714
6991	85314	36702
6992	85329	36691
6993	85343	36680
6994	85359	36669
6995	85372	36657
6996	85389	36647
6997	85404	36636
6998	85418	36625
6999	85432	36613
7000	85445	36602
7001	85459	36590
7002	85475	36579
7003	85481	36565
7004	85494	36553
7005	85500	36538
7006	85516	36527
7007	85533	36517
7008	85549	36507
7009	85562	36495
7010	85577	36484
7011	85591	36472
7012	85605	36461
7013	85618	36449
7014	85632	36438
7015	85647	36427
7016	85660	36415
7017	85674	36403
7018	85688	36392
7019	85701	36380
7020	85714	36368
7021	85731	36358
7022	85742	36345
7023	85757	36334
7024	85772	36323
7025	85789	36313
7026	85805	36302
7027	85820	36291
7028	85834	36280
7029	85848	36268
7030	85862	36257
7031	85877	36246
7032	85887	36233
7033	85901	36221
7034	85914	36209
7035	85929	36198
7036	85936	36184
7037	85951	36173
7038	85965	36161
7039	85978	36150
7040	85993	36138
7041	86008	36128
7042	86022	36116
7043	86035	36104
7044	86048	36092
7045	86061	36080
7046	86074	36069
7047	86088	36057
7048	86094	36042
7049	86101	36028
7050	86112	36015
7051	86128	36004
7052	86141	35992
7053	86156	35981
7054	86169	35970
7055	86182	35958
7056	86196	35946
7057	86205	35933
7058	86219	35921
7059	86226	35907
7060	86240	35895
7061	86255	35884
7062	86267	35872
7063	86282	35861
7064	86295	35849
7065	86309	35837
7066	86324	35827
7067	86337	35815
7068	86349	35802
7069	86365	35792
7070	86379	35780
7071	86385	35766
7072	86392	35751
7073	86405	35739
7074	86411	35724
7075	86427	35714
7076	86441	35702
7077	86448	35688
7078	86462	35676
7079	86468	35662
7080	86483	35651
7081	86490	35636
7082	86506	35625
7083	86519	35614
7084	86533	35602
7085	86546	35590
7086	86560	35579
7087	86568	35565
7088	86579	35552
7089	86594	35541
7090	86607	35529
7091	86621	35518
7092	86636	35507
7093	86649	35495
7094	86663	35483
7095	86679	35473
7096	86693	35461
7097	86707	35450
7098	86722	35439
7099	86736	35427
7100	86745	35414
7101	86759	35402
7102	86772	35390
7103	86785	35378
7104	86797	35366
7105	86810	35354
7106	86818	35340
7107	86832	35329
7108	86845	35317
7109	86853	35303
7110	86866	35291
7111	86880	35279
7112	86892	35267
7113	86905	35255
7114	86919	35244
7115	86934	35233
7116	86948	35221
7117	86957	35208
7118	86971	35196
7119	86986	35185
7120	87001	35174
7121	87010	35161
7122	87025	35149
7123	87038	35137
7124	87052	35126
7125	87063	35113
7126	87076	35101
7127	87088	35089
7128	87101	35077
7129	87116	35066
7130	87127	35053
7131	87140	35041
7132	87154	35030
7133	87170	35019
7134	87182	35007
7135	87196	34995
7136	87210	34984
7137	87223	34972
7138	87237	34960
7139	87250	34949
7140	87262	34936
7141	87275	34924
7142	87290	34913
7143	87299	34900
7144	87311	34887
7145	87324	34875
7146	87339	34864
7147	87353	34853
7148	87361	34839
7149	87373	34827
7150	87381	34813
7151	87396	34802
7152	87412	34791
7153	87426	34779
7154	87432	34765
7155	87445	34753
7156	87458	34741
7157	87473	34730
7158	87488	34719
7159	87503	34707
7160	87518	34696
7161	87528	34683
7162	87542	34672
7163	87557	34661
7164	87572	34650
7165	87586	34638
7166	87597	34626
7167	87612	34614
7168	87626	34603
7169	87636	34590
7170	87651	34578
7171	87666	34567
7172	87681	34556
7173	87696	34545
7174	87712	34535
7175	87726	34523
7176	87740	34511
7177	87754	34500
7178	87768	34488
7179	87782	34477
7180	87796	34465
7181	87811	34454
7182	87825	34443
7183	87836	34430
7184	87850	34418
7185	87865	34407
7186	87880	34396
7187	87886	34381
7188	87901	34370
7189	87916	34359
7190	87931	34348
7191	87944	34336
7192	87959	34325
7193	87974	34314
7194	87984	34301
7195	87999	34290
7196	88011	34277
7197	88026	34266
7198	88036	34253
7199	88050	34241
7200	88065	34230
7201	88080	34219
7202	88095	34208
7203	88110	34197
7204	88124	34185
7205	88139	34174
7206	88153	34163
7207	88168	34151
7208	88181	34139
7209	88195	34128
7210	88210	34117
7211	88225	34105
7212	88234	34092
7213	88249	34081
7214	88262	34069
7215	88277	34058
7216	88293	34047
7217	88308	34036
7218	88323	34025
7219	88338	34014
7220	88345	33999
7221	88353	33985
7222	88368	33974
7223	88376	33961
7224	88391	33949
7225	88398	33935
7226	88412	33923
7227	88427	33912
7228	88438	33899
7229	88453	33888
7230	88467	33877
7231	88477	33864
7232	88487	33851
7233	88501	33839
7234	88516	33828
7235	88523	33814
7236	88538	33802
7237	88550	33790
7238	88564	33779
7239	88575	33766
7240	88582	33752
7241	88597	33740
7242	88605	33727
7243	88620	33715
7244	88632	33703
7245	88646	33692
7246	88660	33680
7247	88674	33668
7248	88688	33657
7249	88701	33645
7250	88716	33634
7251	88732	33623
7252	88746	33611
7253	88759	33599
7254	88773	33588
7255	88787	33576
7256	88802	33565
7257	88815	33553
7258	88828	33541
7259	88842	33530
7260	88855	33518
7261	88869	33506
7262	88883	33495
7263	88898	33483
7264	88912	33472
7265	88925	33460
7266	88940	33449
7267	88951	33436
7268	88957	33421
7269	88970	33409
7270	88984	33398
7271	88991	33383
7272	89004	33372
7273	89019	33360
7274	89033	33349
7275	89041	33335
7276	89056	33324
7277	89065	33310
7278	89074	33297
7279	89088	33285
7280	89103	33274
7281	89117	33263
7282	89130	33251
7283	89143	33239
7284	89157	33227
7285	89170	33215
7286	89185	33204
7287	89198	33192
7288	89212	33180
7289	89226	33169
7290	89234	33155
7291	89249	33144
7292	89263	33132
7293	89278	33121
7294	89292	33109
7295	89308	33098
7296	89322	33087
7297	89337	33076
7298	89351	33064
7299	89365	33052
7300	89378	33041
7301	89395	33030
7302	89410	33019
7303	89423	33007
7304	89438	32996
7305	89453	32984
7306	89467	32973
7307	89480	32961
7308	89495	32950
7309	89509	32938
7310	89523	32926
7311	89536	32915
7312	89552	32904
7313	89563	32891
7314	89576	32879
7315	89592	32868
7316	89607	32857
7317	89617	32844
7318	89626	32830
7319	89640	32819
7320	89654	32807
7321	89668	32796
7322	89682	32784
7323	89695	32772
7324	89710	32761
7325	89725	32749
7326	89738	32738
7327	89752	32726
7328	89762	32713
7329	89777	32702
7330	89791	32690
7331	89802	32677
7332	89817	32666
7333	89832	32655
7334	89847	32643
7335	89860	32631
7336	89873	32620
7337	89889	32608
7338	89904	32597
7339	89918	32586
7340	89926	32572
7341	89937	32559
7342	89951	32548
7343	89964	32536
7344	89978	32524
7345	89985	32510
7346	89991	32495
7347	90005	32484
7348	90018	32472
7349	90027	32458
7350	90040	32446
7351	90056	32435
7352	90070	32424
7353	90087	32413
7354	90101	32402
7355	90117	32391
7356	90130	32379
7357	90144	32367
7358	90159	32356
7359	90175	32345
7360	90189	32333
7361	90202	32321
7362	90216	32310
7363	90234	32300
7364	90250	32289
7365	90266	32278
7366	90283	32267
7367	90297	32256
7368	90311	32244
7369	90325	32232
7370	90336	32220
7371	90351	32208
7372	90365	32197
7373	90379	32185
7374	90393	32174
7375	90408	32162
7376	90417	32149
7377	90433	32138
7378	90447	32126
7379	90462	32115
7380	90477	32104
7381	90492	32092
7382	90505	32080
7383	90519	32069
7384	90528	32055
7385	90542	32044
7386	90558	32033
7387	90572	32021
7388	90586	32009
7389	90601	31998
7390	90618	31988
7391	90632	31976
7392	90647	31965
7393	90660	31953
7394	90676	31942
7395	90689	31930
7396	90703	31918
7397	90718	31907
7398	90734	31896
7399	90749	31885
7400	90765	31874
7401	90779	31862
7402	90789	31849
7403	90804	31837
7404	90820	31827
7405	90834	31815
7406	90848	31803
7407	90859	31790
7408	90872	31779
7409	90887	31767
7410	90903	31756
7411	90913	31743
7412	90927	31732
7413	90940	31720
7414	90957	31709
7415	90965	31695
7416	90980	31684
7417	90996	31673
7418	91009	31661
7419	91022	31649
7420	91037	31637
7421	91051	31626
7422	91064	31614
7423	91075	31601
7424	91087	31589
7425	91101	31577
7426	91115	31565
7427	91128	31554
7428	91145	31543
7429	91159	31531
7430	91166	31517
7431	91172	31503
7432	91178	31488
7433	91191	31476
7434	91205	31465
7435	91221	31453
7436	91235	31442
7437	91250	31431
7438	91260	31418
7439	91275	31406
7440	91291	31395
7441	91305	31383
7442	91319	31372
7443	91335	31361
7444	91348	31349
7445	91363	31338
7446	91378	31326
7447	91392	31315
7448	91407	31303
7449	91422	31292
7450	91436	31280
7451	91450	31268
7452	91464	31257
7453	91479	31245
7454	91494	31234
7455	91508	31222
7456	91524	31211
7457	91538	31200
7458	91554	31188
7459	91569	31177
7460	91578	31164
7461	91594	31153
7462	91608	31141
7463	91622	31130
7464	91636	31118
7465	91652	31107
7466	91668	31096
7467	91680	31084
7468	91695	31072
7469	91710	31061
7470	91724	31049
7471	91738	31037
7472	91753	31026
7473	91769	31015
7474	91782	31003
7475	91797	30992
7476	91812	30980
7477	91826	30969
7478	91841	30957
7479	91854	30945
7480	91868	30934
7481	91883	30922
7482	91899	30911
7483	91913	30899
7484	91928	30888
7485	91942	30876
7486	91957	30865
7487	91972	30854
7488	91989	30843
7489	92002	30831
7490	92019	30820
7491	92033	30808
7492	92047	30797
7493	92059	30784
7494	92072	30772
7495	92086	30761
7496	92100	30749
7497	92115	30737
7498	92129	30726
7499	92144	30714
7500	92158	30703
7501	92173	30691
7502	92186	30679
7503	92202	30668
7504	92213	30655
7505	92227	30644
7506	92241	30632
7507	92256	30621
7508	92271	30609
7509	92286	30598
7510	92301	30586
7511	92314	30574
7512	92329	30563
7513	92343	30551
7514	92359	30540
7515	92374	30529
7516	92389	30517
7517	92403	30506
7518	92418	30494
7519	92429	30481
7520	92444	30470
7521	92458	30458
7522	92469	30446
7523	92483	30434
7524	92494	30421
7525	92508	30410
7526	92522	30398
7527	92538	30387
7528	92553	30375
7529	92568	30364
7530	92583	30352
7531	92597	30341
7532	92610	30329
7533	92624	30317
7534	92639	30305
7535	92653	30294
7536	92666	30282
7537	92680	30270
7538	92695	30258
7539	92711	30247
7540	92726	30236
7541	92736	30223
7542	92752	30212
7543	92767	30200
7544	92782	30189
7545	92797	30178
7546	92811	30166
7547	92825	30154
7548	92834	30141
7549	92848	30129
7550	92863	30118
7551	92875	30105
7552	92890	30094
7553	92905	30083
7554	92918	30071
7555	92935	30060
7556	92947	30047
7557	92962	30036
7558	92977	30024
7559	92991	30013
7560	93006	30001
7561	93020	29990
7562	93034	29978
7563	93050	29966
7564	93061	29954
7565	93076	29942
7566	93090	29931
7567	93098	29917
7568	93114	29906
7569	93130	29895
7570	93145	29883
7571	93159	29872
7572	93176	29861
7573	93182	29847
7574	93191	29833
7575	93202	29820
7576	93210	29807
7577	93216	29792
7578	93231	29781
7579	93245	29769
7580	93254	29756
7581	93269	29745
7582	93280	29732
7583	93294	29720
7584	93308	29708
7585	93323	29697
7586	93331	29683
7587	93345	29671
7588	93359	29660
7589	93375	29648
7590	93385	29635
7591	93401	29624
7592	93415	29612
7593	93430	29601
7594	93444	29589
7595	93453	29576
7596	93469	29565
7597	93477	29551
7598	93492	29540
7599	93507	29528
7600	93520	29516
7601	93535	29505
7602	93548	29493
7603	93564	29481
7604	93577	29469
7605	93592	29458
7606	93599	29444
7607	93613	29432
7608	93628	29421
7609	93634	29407
7610	93641	29392
7611	93647	29378
7612	93662	29367
7613	93678	29355
7614	93691	29343
7615	93705	29332
7616	93718	29320
7617	93733	29308
7618	93747	29296
7619	93761	29285
7620	93775	29273
7621	93788	29261
7622	93804	29250
7623	93818	29238
7624	93833	29226
7625	93847	29215
7626	93861	29203
7627	93874	29191
7628	93889	29179
7629	93903	29167
7630	93917	29156
7631	93926	29142
7632	93939	29130
7633	93955	29119
7634	93971	29108
7635	93986	29096
7636	93999	29084
7637	94006	29070
7638	94021	29059
7639	94035	29047
7640	94051	29036
7641	94067	29025
7642	94083	29014
7643	94098	29002
7644	94111	28990
7645	94126	28979
7646	94140	28967
7647	94155	28955
7648	94170	28944
7649	94185	28932
7650	94200	28921
7651	94215	28909
7652	94224	28896
7653	94240	28885
7654	94248	28871
7655	94259	28859
7656	94273	28847
7657	94289	28836
7658	94302	28823
7659	94317	28812
7660	94332	28800
7661	94342	28787
7662	94356	28776
7663	94371	28764
7664	94386	28753
7665	94398	28740
7666	94413	28729
7667	94428	28717
7668	94445	28706
7669	94452	28692
7670	94458	28678
7671	94471	28666
7672	94480	28653
7673	94493	28641
7674	94509	28629
7675	94523	28618
7676	94537	28606
7677	94544	28592
7678	94550	28578
7679	94557	28564
7680	94563	28550
7681	94569	28535
7682	94576	28521
7683	94591	28510
7684	94601	28497
7685	94608	28483
7686	94624	28472
7687	94637	28460
7688	94653	28449
7689	94669	28437
7690	94684	28426
7691	94697	28414
7692	94710	28402
7693	94726	28390
7694	94740	28379
7695	94756	28367
7696	94770	28356
7697	94785	28344
7698	94793	28330
7699	94809	28319
7700	94824	28308
7701	94832	28294
7702	94841	28281
7703	94854	28269
7704	94861	28255
7705	94869	28241
7706	94883	28229
7707	94897	28218
7708	94911	28206
7709	94925	28194
7710	94939	28182
7711	94947	28169
7712	94960	28157
7713	94975	28145
7714	94989	28133
7715	95003	28121
7716	95018	28110
7717	95027	28096
7718	95041	28085
7719	95049	28071
7720	95062	28059
7721	95075	28047
7722	95081	28033
7723	95095	28021
7724	95110	28009
7725	95124	27998
7726	95131	27984
7727	95140	27970
7728	95154	27959
7729	95168	27947
7730	95175	27933
7731	95191	27922
7732	95205	27910
7733	95218	27898
7734	95231	27886
7735	95238	27872
7736	95251	27860
7737	95264	27847
7738	95272	27834
7739	95278	27820
7740	95293	27808
7741	95299	27794
7742	95305	27780
7743	95314	27767
7744	95328	27755
7745	95342	27743
7746	95355	27731
7747	95368	27719
7748	95377	27706
7749	95392	27694
7750	95398	27680
7751	95404	27666
7752	95418	27654
7753	95431	27642
7754	95445	27630
7755	95459	27618
7756	95473	27607
7757	95487	27594
7758	95500	27582
7759	95513	27570
7760	95526	27558
7761	95540	27546
7762	95546	27532
7763	95560	27521
7764	95575	27509
7765	95589	27497
7766	95603	27485
7767	95617	27474
7768	95631	27462
7769	95645	27450
7770	95659	27438
7771	95674	27426
7772	95689	27415
7773	95703	27403
7774	95717	27391
7775	95732	27380
7776	95747	27368
7777	95761	27356
7778	95775	27345
7779	95790	27333
7780	95800	27320
7781	95812	27308
7782	95825	27296
7783	95840	27284
7784	95853	27272
7785	95862	27259
7786	95876	27247
7787	95889	27235
7788	95903	27223
7789	95911	27209
7790	95926	27198
7791	95940	27186
7792	95955	27174
7793	95968	27162
7794	95980	27150
7795	95987	27136
7796	95995	27123
7797	96008	27110
7798	96015	27096
7799	96028	27084
7800	96041	27072
7801	96056	27061
7802	96071	27049
7803	96084	27037
7804	96098	27025
7805	96105	27012
7806	96112	26998
7807	96118	26984
7808	96124	26970
7809	96134	26957
7810	96142	26943
7811	96149	26929
7812	96157	26916
7813	96167	26903
7814	96182	26891
7815	96198	26880
7816	96213	26868
7817	96222	26855
7818	96235	26843
7819	96249	26831
7820	96264	26820
7821	96280	26808
7822	96295	26797
7823	96309	26785
7824	96322	26773
7825	96330	26759
7826	96342	26747
7827	96356	26735
7828	96370	26723
7829	96384	26711
7830	96398	26700
7831	96412	26688
7832	96426	26676
7833	96434	26662
7834	96444	26649
7835	96457	26637
7836	96470	26625
7837	96484	26613
7838	96496	26601
7839	96511	26589
7840	96524	26577
7841	96534	26564
7842	96547	26552
7843	96555	26539
7844	96569	26527
7845	96578	26514
7846	96586	26500
7847	96601	26489
7848	96614	26477
7849	96625	26464
7850	96641	26453
7851	96650	26439
7852	96665	26428
7853	96681	26416
7854	96690	26403
7855	96698	26390
7856	96712	26378
7857	96720	26365
7858	96729	26351
7859	96743	26339
7860	96753	26326
7861	96763	26313
7862	96778	26302
7863	96789	26289
7864	96802	26277
7865	96813	26265
7866	96822	26251
7867	96836	26239
7868	96846	26227
7869	96862	26215
7870	96873	26202
7871	96889	26191
7872	96897	26178
7873	96911	26166
7874	96924	26154
7875	96930	26140
7876	96947	26129
7877	96959	26116
7878	96974	26105
7879	96988	26093
7880	97001	26081
7881	97014	26069
7882	97028	26057
7883	97035	26043
7884	97050	26031
7885	97065	26020
7886	97080	26008
